,id,title,author,authoryearofbirth,avg_speed,normalized_volume,cirtuitous,genre_war,genre_biography,genre_romance,genre_drama,genre_fantasy,genre_family,genre_science,genre_action,genre_thriller,genre_western,genre_horror,genre_mystery,genre_crime,genre_history,genre_periodicals,genre_christian,genre_other,log_N_tokens,log_downloads
4072,PG46228,It Never Can Happen Again,"De Morgan, William",1839.0,0.07091911,0.909145533832501,49.5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.834270553939232,3.9889840465642745
4073,PG4622,Trials and Confessions of a Housekeeper,"Arthur, T. S. (Timothy Shay)",1809.0,0.080216944,0.7142942521788332,11.183352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.356224870204732,4.127134385045092
4074,PG46233,With the Black Prince,"Stoddard, William O.",1835.0,0.07813527,0.6125201987583884,11.56991,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.09880298977088,3.8918202981106265
4075,PG46250,The Thorn in the Nest,"Finley, Martha",1828.0,0.08044476,0.720005278189275,12.024117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.478085542127522,3.713572066704308
4076,PG46258,Thorley Weir,"Benson, E. F. (Edward Frederic)",1867.0,0.07890871,0.7376092817654052,18.2983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.627182290850053,3.295836866004329
4077,PG46269,Mark Tidd in Business,"Kelland, Clarence Budington",1881.0,0.08956976,0.6394300159223274,21.979082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.087834014026866,3.8501476017100575
4078,PG46271,The Island of Yellow Sands: An Adventure and Mystery Story for Boys,"Brill, Ethel C. (Ethel Claire)",1877.0,0.0890079,0.6444852706617775,13.122937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.438234245837974,2.995732273553991
4079,PG4627,The Lights and Shadows of Real Life,"Arthur, T. S. (Timothy Shay)",1809.0,0.07559464,0.8519589256395281,66.24926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.277518505978191,3.737669618283368
4080,PG46289,Jack the Young Canoeman: An Eastern Boy's Voyage in a Chinook Canoe,"Grinnell, George Bird",1849.0,0.08881294,0.7367925267395793,14.134172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.592189407946778,3.610917912644224
4081,PG46292,Selina: Her Hopeful Efforts and Her Livelier Failures,"Martin, George Madden",1866.0,0.07873317,0.7133560066702904,12.620622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.627217971366711,4.060443010546419
4082,PG4630,The Home Mission,"Arthur, T. S. (Timothy Shay)",1809.0,0.07839198,0.5262015488293863,21.257889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.088338697654477,3.80666248977032
4083,PG4631,"The Hand but Not the Heart; Or, The Life-Trials of Jessie Loring","Arthur, T. S. (Timothy Shay)",1809.0,0.06078893,0.6359713300264845,16.994371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.167529530327974,3.58351893845611
4084,PG4633,Philip Steele of the Royal Northwest Mounted Police,"Curwood, James Oliver",1878.0,0.07896104,0.5865652735886564,12.668972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.021510234724062,4.07753744390572
4085,PG46343,The Man with the Black Feather,"Leroux, Gaston",1868.0,0.083325796,0.6267336463394574,12.6978655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.288255749659973,4.262679877041316
4086,PG46367,Talbot's Angles,"Blanchard, Amy Ella",1856.0,0.080483,0.6429885151458349,9.08653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.29430915023802,4.23410650459726
4087,PG46371,"The Cruise of the ""Lively Bee""; Or, A Boy's Adventures in the War of 1812","De Morgan, John",1848.0,0.07966939,0.578313496682654,8.902335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.087895201367225,3.4011973816621555
4088,PG46381,The Lead of Honour,"Richardson, Norval",1877.0,0.08842079,0.7147513662699748,23.389635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.59600662878016,4.07753744390572
4089,PG46390,"There She Blows! Or, The Log of the Arethusa","Macy, William Hussey",1826.0,0.08349118,0.657363165455395,17.690584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.551222674902572,3.912023005428146
4090,PG46398,The Manchester Rebels of the Fatal '45,"Ainsworth, William Harrison",1805.0,0.08039987,0.8037952937404984,13.529005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.803794952214028,4.02535169073515
4091,PG46403,The Cruise of the Make-Believes,"Gallon, Tom",1866.0,0.06627238,0.7588678935893541,13.502906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.586278151967912,3.688879454113936
4092,PG46405,Basil Everman,"Singmaster, Elsie",1879.0,0.067252964,0.5382900802543842,10.8664255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.39510992878571,3.688879454113936
4093,PG46437,The Tragedy of Wild River Valley,"Finley, Martha",1828.0,0.081802495,0.5559777970902241,14.247209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.06543451300589,3.871201010907891
4094,PG46443,Rogues and Vagabonds,"Sims, George R.",1847.0,0.08173118,0.7383794760879278,25.393589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.068171720387708,3.688879454113936
4095,PG46457,White Wolf's Law: A Western Story,"Dunning, Hal",1880.0,0.070660144,0.6024481357507528,14.910004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.279794707122951,3.4657359027997265
4096,PG46458,Laughing Last,"Abbott, Jane",1881.0,0.07707217,0.5551063573245787,16.59852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.261279553183307,2.995732273553991
4097,PG4645,The Landlord at Lion's Head — Complete,"Howells, William Dean",1837.0,0.079635516,0.7870473453690261,30.802906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.881851062287444,4.477336814478207
4098,PG46467,"The Remarkable History of Sir Thomas Upmore, bart., M.P., formerly known as ""Tommy Upmore""","Blackmore, R. D. (Richard Doddridge)",1825.0,0.08038307,0.7857669722027223,17.796968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.940699859998228,4.718498871295094
4099,PG4646,Their Silver Wedding Journey — Complete,"Howells, William Dean",1837.0,0.07564128,0.8598433928117184,55.15647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.100995423074371,4.204692619390966
4100,PG46475,The Green Hand: Adventures of a Naval Lieutenant,"Cupples, George",1822.0,0.08214352,0.891396230922383,24.477386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.443253215307754,3.58351893845611
4101,PG46477,"Boy Scouts on the Open Plains; Or, The Round-Up Not Ordered","Ralphson, G. Harvey (George Harvey)",1879.0,0.0736769,0.6188353648885776,13.605561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.161792279937831,3.7612001156935615
4102,PG46492,"The Death of the Gods: (Christ and Antichrist, 1 of 3)","Merezhkovsky, Dmitry Sergeyevich",1865.0,0.07663911,0.7615502307474683,24.569437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.776189324680557,5.075173815233827
4103,PG46517,The conquest of Rome,"Serao, Matilde",1856.0,0.074887626,0.7299294171121298,28.488794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.561734676577304,4.418840607796598
4104,PG46519,Robert Annys: Poor Priest. A Tale of the Great Uprising,"Meyer, Annie Nathan",1867.0,0.08565057,0.6559061294524251,43.541508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.346044092664153,4.356708826689592
4105,PG46537,Mildred at Roselands: A Sequel to Mildred Keith,"Finley, Martha",1828.0,0.07302154,0.6834141878448928,24.384998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.29916277546177,3.8501476017100575
4106,PG4653,God's Good Man: A Simple Love Story,"Corelli, Marie",1855.0,0.07952835,0.891085718655542,61.299458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.439609993708398,4.465908118654584
4107,PG46566,The Crime Club,"Holt-White, W. (William)",1878.0,0.07240884,0.6439933055979307,13.283438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.550847257968783,3.9318256327243257
4108,PG46581,The Mystery of Choice,"Chambers, Robert W. (Robert William)",1865.0,0.094471134,0.6232575308010929,13.867833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.202179452919896,4.406719247264253
4109,PG46582,Clutterbuck's Treasure,"Whishaw, Frederick",1854.0,0.0748186,0.6940913379597043,15.757277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.344435804907066,4.406719247264253
4110,PG46592,Center Rush Rowland,"Barbour, Ralph Henry",1870.0,0.08438542,0.6604358725450415,10.478154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.301376930874744,4.290459441148391
4111,PG46597,In Search of the Castaways: A Romantic Narrative of the Loss of Captain Grant of the Brig Britannia and of the Adventures of His Children and Friends in His Discovery and Rescue,"Verne, Jules",1828.0,0.08197919,0.7992159495006192,24.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.060786724037047,4.812184355372417
4112,PG46600,By the World Forgot: A Double Romance of the East and West,"Brady, Cyrus Townsend",1861.0,0.091025025,0.7446049741444497,18.186111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.618158972562872,4.499809670330265
4113,PG46621,"Sheppard Lee, Written by Himself. Vol. 1 (of 2)","Bird, Robert Montgomery",1806.0,0.07490602,0.574873662962491,18.070911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.320529329604678,3.9318256327243257
4114,PG46622,"Sheppard Lee, Written by Himself. Vol. 2 (of 2)","Bird, Robert Montgomery",1806.0,0.08777334,0.5876496180829298,18.095844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.32778794707679,3.610917912644224
4115,PG46650,Bayou Folk,"Chopin, Kate",1850.0,0.085524924,0.602269730371745,22.481361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.195223950865524,5.081404364984463
4116,PG46674,Stover at Yale,"Johnson, Owen",1878.0,0.07636538,0.7747482140071842,31.707047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.765596750082198,3.6375861597263857
4117,PG46675,"Oliver Twist; or, The Parish Boy's Progress. Illustrated","Dickens, Charles",1812.0,0.07501336,0.8759649163416549,34.815304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.213772922156362,5.846438775057725
4118,PG46699,Judge Elbridge,"Read, Opie Percival",1852.0,0.07900941,0.6186925276900725,14.754824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.254802194759993,3.7612001156935615
4119,PG4669,"Town and Country; Or, Life at Home and Abroad, Without and Within Us","Adams, John S. (John Stowell)",1823.0,0.08899948,0.8131301301197078,44.89726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.66796146706976,3.5263605246161616
4120,PG46708,The Dead Letter: An American Romance,"Victor, Metta Victoria Fuller",1831.0,0.07450478,0.7633134205535514,17.555407,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.642645854940357,3.828641396489095
4121,PG46730,"Naval Occasions, and Some Traits of the Sailor-man",Bartimeus,1886.0,0.077339716,0.5722069919569066,15.051975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.175744977598654,4.007333185232471
4122,PG46755,Life in a German Crack Regiment,"Baudissin, Wolf Ernst Hugo Emil, Graf von",1867.0,0.06941678,0.6651246908361124,20.809889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.429315569106135,3.8501476017100575
4123,PG46761,The Wheat Princess,"Webster, Jean",1876.0,0.073620625,0.7515050491166315,26.766005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.698508364466557,4.219507705176107
4124,PG46762,Bessie and Her Friends,"Mathews, Joanna H. (Joanna Hooe)",1849.0,0.085377045,0.655607439567818,11.607355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.24679612147986,4.007333185232471
4125,PG46769,Flower o' the Heather: A Story of the Killing Times,"MacKenna, Robert William",1874.0,0.09392448,0.8036009577734305,20.646765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.760371308807404,4.189654742026425
4126,PG46774,The Mission of Poubalov,"Burton, Frederick R. (Frederick Russell)",1861.0,0.07549538,0.6633759645525363,15.345022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.418570828488935,3.713572066704308
4127,PG4677,"Our World; Or, the Slaveholder's Daughter","Adams, F. Colburn (Francis Colburn)",1850.0,0.08127387,0.888695444549858,54.51871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.516963303118835,4.127134385045092
4128,PG46787,Grapes of wrath,"Cable, Boyd",1878.0,0.078191765,0.6941439566367591,10.202066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.142528228122558,5.5053315359323625
4129,PG46794,"The Pioneer Boys of the Ohio; or, Clearing the Wilderness","Rathborne, St. George",1854.0,0.07932789,0.6380359648779047,11.310265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.256380237021988,3.951243718581428
4130,PG46795,"The Pioneer Boys on the Great Lakes; or, On the Trail of the Iroquois","Rathborne, St. George",1854.0,0.07449967,0.6637716882338189,14.194028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.314267187680064,3.4657359027997265
4131,PG46796,"The Pioneer Boys of the Mississippi; or, The Homestead in the Wilderness","Rathborne, St. George",1854.0,0.07350726,0.6690920973163246,12.488826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.327547241326371,3.5263605246161616
4132,PG46797,"The Pioneer Boys of the Missouri; or, In the Country of the Sioux","Rathborne, St. George",1854.0,0.076458566,0.6994009653394531,12.045956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.378307768245284,3.688879454113936
4133,PG46798,"The Pioneer Boys of the Yellowstone; or, Lost in the Land of Wonders","Rathborne, St. George",1854.0,0.075561576,0.6786846592006506,12.343398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.32961541978256,3.49650756146648
4134,PG46799,"The Pioneer Boys of the Columbia; or, In the Wilderness of the Great Northwest","Rathborne, St. George",1854.0,0.07455136,0.6107023662011349,12.417233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.33249412059865,3.80666248977032
4135,PG46801,The Hardy Country: Literary landmarks of the Wessex Novels,"Harper, Charles G. (Charles George)",1863.0,0.10220665,0.6461559121874761,5.6733723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.377208829297505,3.80666248977032
4136,PG4680,"Manuel Pereira; Or, The Sovereign Rule of South Carolina","Adams, F. Colburn (Francis Colburn)",1850.0,0.083546564,0.7609525201048495,22.380322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.544482269874448,3.9318256327243257
4137,PG46813,The Romance of the Woods,"Whishaw, Frederick",1854.0,0.06956417,0.6287055535443955,12.687593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.22724139518112,3.58351893845611
4138,PG46841,Rejected of Men: A Story of To-day,"Pyle, Howard",1853.0,0.09858041,0.574848047072424,15.665001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.203760955130967,3.6375861597263857
4139,PG4684,The U. P. Trail,"Grey, Zane",1872.0,0.079200886,0.8255464956378323,45.78428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.969020314029716,5.0369526024136295
4140,PG46852,The Hills of Desire,"Maher, Richard Aumerle",1880.0,0.07773315,0.6865921307871982,23.847326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.461411093515364,3.9318256327243257
4141,PG46855,Under the Flag of France: A Tale of Bertrand du Guesclin,"Ker, David",1842.0,0.07687627,0.7584435547012015,12.946986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.537569295882989,3.871201010907891
4142,PG46857,Sons of the Morning,"Phillpotts, Eden",1862.0,0.08906585,0.8157873318135792,34.167107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.033966730925876,4.04305126783455
4143,PG46871,"Dixie Martin, the Girl of Woodford's Cañon","North, Grace May",1876.0,0.08272254,0.6627413675378114,7.750833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.244457611442252,3.713572066704308
4144,PG4687,Saturday's Child,"Norris, Kathleen Thompson",1880.0,0.07477778,0.8635188292091428,56.58181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.253027793753876,4.762173934797756
4145,PG46883,Goethe and Schiller: An Historical Romance,"Mühlbach, L. (Luise)",1814.0,0.08952364,0.860723401812859,29.69161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.282283405275598,3.784189633918261
4146,PG46909,"Bouvard and Pécuchet: A Tragi-comic Novel of Bourgeois Life, part 2","Flaubert, Gustave",1821.0,0.07376948,0.7312624569624668,22.428474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.420119147883751,4.02535169073515
4147,PG46913,Egholm and his God,"Buchholtz, Johannes",1882.0,0.07228236,0.6607522240490272,16.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.311029574819049,3.871201010907891
4148,PG46926,The Virgin in Judgment,"Phillpotts, Eden",1862.0,0.07873401,0.8369882512973523,45.688644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.942796965849992,4.59511985013459
4149,PG46945,"Rich Man, Poor Man","Foster, Maximilian",1872.0,0.080201335,0.6896129676911699,9.96024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.262975819235512,4.7535901911063645
4150,PG4694,Mademoiselle of Monte Carlo,"Le Queux, William",1864.0,0.072726145,0.645094525650449,20.820004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.53491198035571,4.343805421853684
4151,PG46956,"Ned, the son of Webb: What he did.","Stoddard, William O.",1835.0,0.08252226,0.5944706004048089,8.255149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.044472632617149,3.295836866004329
4152,PG46958,Little Nobody,"Miller, Alex. McVeigh, Mrs.",1850.0,0.091848485,0.6992794557076913,4.5237193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.269770514568526,4.543294782270004
4153,PG46966,Adam Hepburn's Vow: A Tale of Kirk and Covenant,"Swan, Annie S.",1859.0,0.07745694,0.6873009247741464,16.733738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.291143486295152,3.555348061489413
4154,PG47002,The Usurper: An Episode in Japanese History,"Gautier, Judith",1845.0,0.08081727,0.7860682175901796,21.296408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.743259105529772,4.276666119016055
4155,PG47003,Dimbie and I—and Amelia,"Barnes-Grundy, Mabel",1869.0,0.0761255,0.7523323008498773,17.249676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.513505296835238,4.5217885770490405
4156,PG47006,In the Days of Queen Elizabeth,"Tappan, Eva March",1854.0,0.08288053,0.6734539345465634,9.373715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.107000251029609,4.07753744390572
4157,PG47008,With the Allies to Pekin: A Tale of the Relief of the Legations,"Henty, G. A. (George Alfred)",1832.0,0.083166994,0.7946268739230135,19.154615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.787210699179548,3.784189633918261
4158,PG47022,Essays on the Greek Romances,"Haight, Elizabeth Hazelton",1872.0,0.12610255,0.7272873006280981,3.359147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.278329079610035,4.962844630259907
4159,PG47023,"The Putnam Hall Champions; or, Bound to Win Out","Stratemeyer, Edward",1862.0,0.08887526,0.6347968934331857,9.728234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.151568147237766,3.9889840465642745
4160,PG4702,The Flaming Forest,"Curwood, James Oliver",1878.0,0.08361342,0.7083305566158526,19.21902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.395019921810109,4.143134726391533
4161,PG47030,Kophetua the Thirteenth,"Corbett, Julian Stafford",1854.0,0.09413861,0.7145263739482229,18.555086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.414794309954202,3.332204510175204
4162,PG47047,Brothers: The True History of a Fight Against Odds,"Vachell, Horace Annesley",1861.0,0.077572815,0.8465111932680736,26.476988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.899268913870806,4.532599493153256
4163,PG4704,Nomads of the North: A Story of Romance and Adventure under the Open Stars,"Curwood, James Oliver",1878.0,0.06953139,0.6403934951554596,23.579441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.2216904215189,4.465908118654584
4164,PG4706,"Yama [The Pit], a Novel in Three Parts","Kuprin, A. I. (Aleksandr Ivanovich)",1870.0,0.086975366,0.8180326979400278,28.354698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.948525261245736,5.1298987149230735
4165,PG47098,All Sorts and Conditions of Men: An Impossible Story,"Besant, Walter",1836.0,0.0788393,0.8475291153338625,29.158997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.209950118406626,4.543294782270004
4166,PG4709,Brewster's Millions,"McCutcheon, George Barr",1866.0,0.074888304,0.6656274584278697,14.424648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.23400489818702,4.59511985013459
4167,PG47120,Quarter-Back Bates,"Barbour, Ralph Henry",1870.0,0.08864013,0.5885572835314772,11.684451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.24624791163229,4.174387269895637
4168,PG4712,The Landloper: The Romance of a Man on Foot,"Day, Holman",1865.0,0.07073212,0.7701294601995494,21.608585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.736508919512824,5.010635294096256
4169,PG47141,Painted Veils,"Huneker, James",1857.0,0.079550944,0.7320495495657591,22.022976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.349617989357553,3.688879454113936
4170,PG47168,The Forest Schoolmaster,"Rosegger, Peter",1843.0,0.08469555,0.7495374250541659,34.097282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.531492034544067,4.983606621708336
4171,PG47198,The Human Boy Again,"Phillpotts, Eden",1862.0,0.08423352,0.6367565012142764,22.881378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.266282963367257,4.007333185232471
4172,PG47204,The Supernatural in Modern English Fiction,"Scarborough, Dorothy",1878.0,0.086522736,0.8430576345119802,5.23239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.78460772026898,5.14166355650266
4173,PG4721,Darkness and Daylight: A Novel,"Holmes, Mary Jane",1825.0,0.07235858,0.7654025842062279,25.144625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.935870242959036,3.784189633918261
4174,PG47226,Left Half Harmon,"Barbour, Ralph Henry",1870.0,0.088293724,0.6768112016843388,14.550525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.273029878568291,4.04305126783455
4175,PG47229,The Merry-go-round,"Maugham, W. Somerset (William Somerset)",1874.0,0.076607674,0.8344424659599201,42.05738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.88047407573248,4.709530201312334
4176,PG47271,The Second Dandy Chater,"Gallon, Tom",1866.0,0.07773565,0.7648655618699919,15.21747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.56200130261682,3.6375861597263857
4177,PG47279,The Woodcraft Girls at Camp,"Roy, Lillian Elizabeth",1868.0,0.092485994,0.7457718594294551,27.796108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.51574149622971,4.442651256490317
4178,PG4729,Observations By Mr. Dooley,"Dunne, Finley Peter",1867.0,0.07171315,0.541406649477706,19.286072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.043017831116789,4.0943445622221
4179,PG472,The House Behind the Cedars,"Chesnutt, Charles W. (Charles Waddell)",1858.0,0.08211649,0.6915334255814872,20.209555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.327992501419772,5.003946305945459
4180,PG47307,"Nancy Dale, Army Nurse","Radford, Ruby Lorraine",1891.0,0.07799618,0.4618989510839441,8.6597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.029893332154971,4.204692619390966
4181,PG47319,The Intrusions of Peggy,"Hope, Anthony",1863.0,0.07186679,0.7782362629815712,26.31121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.835226331817625,3.9318256327243257
4182,PG47342,"Gadsby : $b a story of over 50,000 words without using the letter ""E""","Wright, Ernest Vincent",1872.0,0.07867496,0.614816216974563,10.35209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.107450356812064,4.852030263919617
4183,PG4734,The Grim Smile of the Five Towns,"Bennett, Arnold",1867.0,0.07441981,0.6942734911238921,24.284712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.274719035978974,4.406719247264253
4184,PG4735,The Shepherd of the Hills,"Wright, Harold Bell",1872.0,0.083301105,0.7204737970373274,13.93124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.448450941784744,5.123963979403259
4185,PG47378,Mrs. Darrell,"Davis, Foxcroft",1860.0,0.0676651,0.7064047451532949,17.04824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.490362832361084,3.7612001156935615
4186,PG47423,"Vine and Olive; Or, Young America in Spain and Portugal: A Story of Travel and Adventure","Optic, Oliver",1822.0,0.102922186,0.7445652045664332,19.774254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.807459012371112,4.691347882229144
4187,PG47426,Blood Royal: A Novel,"Allen, Grant",1848.0,0.06842364,0.5942076856578042,14.934651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.059173066230535,3.828641396489095
4188,PG47434,Infatuation,"Osbourne, Lloyd",1868.0,0.069884844,0.6923809172300888,36.112095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.408886298168593,4.795790545596741
4189,PG4744,Ten Nights in a Bar Room,"Arthur, T. S. (Timothy Shay)",1809.0,0.07181843,0.5702081206479913,21.296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.134253201444793,4.5217885770490405
4190,PG47451,"The Putnam Hall Rebellion; or, The Rival Runaways","Stratemeyer, Edward",1862.0,0.08471637,0.6360393915117876,10.052399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.167981443907196,3.4657359027997265
4191,PG47455,"The Fiction Factory: Being the experience of a writer who, for twenty-two years, has kept a story-mill grinding successfully","Cook, William Wallace",1867.0,0.10280287,0.5517046964288559,5.964649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.060887482687326,5.14166355650266
4192,PG4745,At the Villa Rose,"Mason, A. E. W. (Alfred Edward Woodley)",1865.0,0.07864306,0.6521204047653382,16.567142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.402139145111631,4.499809670330265
